"Measurement" "Activity" "Subject" "Mean"
"fBodyBodyAccJerkMag-mean()" "WALKING_DOWNSTAIRS" 26 -0.15317202912
"fBodyBodyAccJerkMag-mean()" "WALKING_DOWNSTAIRS" 27 0.010857564025
"fBodyBodyAccJerkMag-mean()" "WALKING_DOWNSTAIRS" 28 -0.0128823827326087
"fBodyBodyAccJerkMag-mean()" "WALKING_DOWNSTAIRS" 29 0.000448896304791667
"fBodyBodyAccJerkMag-mean()" "WALKING_DOWNSTAIRS" 30 -0.125961400367742
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 1 -0.44265216245283
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 2 -0.189511136902083
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 3 -0.412920898474576
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 4 -0.397406285
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 5 -0.264674938957447
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 6 -0.169868234496078
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 7 -0.45478324745098
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 8 -0.131850567460976
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 9 -0.419533108571429
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 10 -0.153553147382979
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 11 -0.475928501666667
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 12 -0.3208844625
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 13 -0.425100006545455
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 14 -0.288744334092593
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 15 -0.261956679958333
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 16 -0.475597717843137
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 17 -0.360299853125
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 18 -0.574481396551724
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 19 -0.187391317015
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 20 -0.215014031556863
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 21 -0.355443706553191
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 22 -0.0458020362119048
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 23 -0.302968064764706
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 24 -0.429800778813559
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 25 -0.654795110615385
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 26 -0.294970470909091
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 27 -0.460770277843137
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 28 -0.294433415745098
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 29 -0.239108046693878
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 30 -0.549784890615385
"fBodyBodyAccJerkMag-std()" "LAYING" 1 -0.9218039756
"fBodyBodyAccJerkMag-std()" "LAYING" 2 -0.984568489166667
"fBodyBodyAccJerkMag-std()" "LAYING" 3 -0.975305377903226
"fBodyBodyAccJerkMag-std()" "LAYING" 4 -0.958037119259259
"fBodyBodyAccJerkMag-std()" "LAYING" 5 -0.976381934807692
"fBodyBodyAccJerkMag-std()" "LAYING" 6 -0.951552664035088
"fBodyBodyAccJerkMag-std()" "LAYING" 7 -0.965359228076923
"fBodyBodyAccJerkMag-std()" "LAYING" 8 -0.963791094259259
"fBodyBodyAccJerkMag-std()" "LAYING" 9 -0.9550947122
"fBodyBodyAccJerkMag-std()" "LAYING" 10 -0.965377553448276
"fBodyBodyAccJerkMag-std()" "LAYING" 11 -0.975126531403509
"fBodyBodyAccJerkMag-std()" "LAYING" 12 -0.961653004
"fBodyBodyAccJerkMag-std()" "LAYING" 13 -0.978044349516129
"fBodyBodyAccJerkMag-std()" "LAYING" 14 -0.963607433921569
"fBodyBodyAccJerkMag-std()" "LAYING" 15 -0.972530077916667
"fBodyBodyAccJerkMag-std()" "LAYING" 16 -0.98724716
"fBodyBodyAccJerkMag-std()" "LAYING" 17 -0.979657231408451
"fBodyBodyAccJerkMag-std()" "LAYING" 18 -0.989710656769231
"fBodyBodyAccJerkMag-std()" "LAYING" 19 -0.979452188433735
"fBodyBodyAccJerkMag-std()" "LAYING" 20 -0.979565196911765
"fBodyBodyAccJerkMag-std()" "LAYING" 21 -0.977604878888889
"fBodyBodyAccJerkMag-std()" "LAYING" 22 -0.955635614444444
"fBodyBodyAccJerkMag-std()" "LAYING" 23 -0.986540200694444
"fBodyBodyAccJerkMag-std()" "LAYING" 24 -0.98328511625
"fBodyBodyAccJerkMag-std()" "LAYING" 25 -0.963601212876712
"fBodyBodyAccJerkMag-std()" "LAYING" 26 -0.987901463289474
"fBodyBodyAccJerkMag-std()" "LAYING" 27 -0.988174859594595
"fBodyBodyAccJerkMag-std()" "LAYING" 28 -0.972336128625
"fBodyBodyAccJerkMag-std()" "LAYING" 29 -0.994366667681159
"fBodyBodyAccJerkMag-std()" "LAYING" 30 -0.968087778
"fBodyBodyAccJerkMag-std()" "SITTING" 1 -0.981606177446808
"fBodyBodyAccJerkMag-std()" "SITTING" 2 -0.984124185869565
"fBodyBodyAccJerkMag-std()" "SITTING" 3 -0.966568852884615
"fBodyBodyAccJerkMag-std()" "SITTING" 4 -0.9615845194
"fBodyBodyAccJerkMag-std()" "SITTING" 5 -0.966545323409091
"fBodyBodyAccJerkMag-std()" "SITTING" 6 -0.947304700363636
"fBodyBodyAccJerkMag-std()" "SITTING" 7 -0.9684948675
"fBodyBodyAccJerkMag-std()" "SITTING" 8 -0.97932021173913
"fBodyBodyAccJerkMag-std()" "SITTING" 9 -0.9493949814
"fBodyBodyAccJerkMag-std()" "SITTING" 10 -0.983266741481482
"fBodyBodyAccJerkMag-std()" "SITTING" 11 -0.972289134150943
"fBodyBodyAccJerkMag-std()" "SITTING" 12 -0.972951443333333
"fBodyBodyAccJerkMag-std()" "SITTING" 13 -0.988332303469388
"fBodyBodyAccJerkMag-std()" "SITTING" 14 -0.972959409444444
"fBodyBodyAccJerkMag-std()" "SITTING" 15 -0.983276251694915
"fBodyBodyAccJerkMag-std()" "SITTING" 16 -0.982190554782609
"fBodyBodyAccJerkMag-std()" "SITTING" 17 -0.99031962640625
"fBodyBodyAccJerkMag-std()" "SITTING" 18 -0.991044297894737
"fBodyBodyAccJerkMag-std()" "SITTING" 19 -0.983687272739726
"fBodyBodyAccJerkMag-std()" "SITTING" 20 -0.972597744242424
"fBodyBodyAccJerkMag-std()" "SITTING" 21 -0.986991549529412
"fBodyBodyAccJerkMag-std()" "SITTING" 22 -0.967026275967742
"fBodyBodyAccJerkMag-std()" "SITTING" 23 -0.972117016617647
"fBodyBodyAccJerkMag-std()" "SITTING" 24 -0.98561372
"fBodyBodyAccJerkMag-std()" "SITTING" 25 -0.987618801076923
"fBodyBodyAccJerkMag-std()" "SITTING" 26 -0.989521272820513
"fBodyBodyAccJerkMag-std()" "SITTING" 27 -0.988531651142857
"fBodyBodyAccJerkMag-std()" "SITTING" 28 -0.970823336388889
"fBodyBodyAccJerkMag-std()" "SITTING" 29 -0.989822909333333
"fBodyBodyAccJerkMag-std()" "SITTING" 30 -0.985294959032258
"fBodyBodyAccJerkMag-std()" "STANDING" 1 -0.992536003396226
"fBodyBodyAccJerkMag-std()" "STANDING" 2 -0.97516046
"fBodyBodyAccJerkMag-std()" "STANDING" 3 -0.94820681442623
"fBodyBodyAccJerkMag-std()" "STANDING" 4 -0.96003249875
"fBodyBodyAccJerkMag-std()" "STANDING" 5 -0.943601960178571
"fBodyBodyAccJerkMag-std()" "STANDING" 6 -0.95538157877193
"fBodyBodyAccJerkMag-std()" "STANDING" 7 -0.969092161886792
"fBodyBodyAccJerkMag-std()" "STANDING" 8 -0.979135440925926
"fBodyBodyAccJerkMag-std()" "STANDING" 9 -0.963593159555556
"fBodyBodyAccJerkMag-std()" "STANDING" 10 -0.952105964545455
"fBodyBodyAccJerkMag-std()" "STANDING" 11 -0.98802123106383
"fBodyBodyAccJerkMag-std()" "STANDING" 12 -0.964145595245902
"fBodyBodyAccJerkMag-std()" "STANDING" 13 -0.980621262631579
"fBodyBodyAccJerkMag-std()" "STANDING" 14 -0.969677515666667
"fBodyBodyAccJerkMag-std()" "STANDING" 15 -0.980184086603774
"fBodyBodyAccJerkMag-std()" "STANDING" 16 -0.985912716923077
"fBodyBodyAccJerkMag-std()" "STANDING" 17 -0.989472086666667
"fBodyBodyAccJerkMag-std()" "STANDING" 18 -0.986277356712329
"fBodyBodyAccJerkMag-std()" "STANDING" 19 -0.979179149452055
"fBodyBodyAccJerkMag-std()" "STANDING" 20 -0.936025033013699
"fBodyBodyAccJerkMag-std()" "STANDING" 21 -0.97192611741573
"fBodyBodyAccJerkMag-std()" "STANDING" 22 -0.95665395968254
"fBodyBodyAccJerkMag-std()" "STANDING" 23 -0.9750536875
"fBodyBodyAccJerkMag-std()" "STANDING" 24 -0.973195509565217
"fBodyBodyAccJerkMag-std()" "STANDING" 25 -0.982083315
"fBodyBodyAccJerkMag-std()" "STANDING" 26 -0.981129312702703
"fBodyBodyAccJerkMag-std()" "STANDING" 27 -0.983022277625
"fBodyBodyAccJerkMag-std()" "STANDING" 28 -0.954963155316456
"fBodyBodyAccJerkMag-std()" "STANDING" 29 -0.990327934615385
"fBodyBodyAccJerkMag-std()" "STANDING" 30 -0.946639846949153
"fBodyBodyAccJerkMag-std()" "WALKING" 1 -0.103492403002105
"fBodyBodyAccJerkMag-std()" "WALKING" 2 -0.164091969449153
"fBodyBodyAccJerkMag-std()" "WALKING" 3 -0.0898519904044828
"fBodyBodyAccJerkMag-std()" "WALKING" 4 -0.320458701
"fBodyBodyAccJerkMag-std()" "WALKING" 5 -0.305685376071429
"fBodyBodyAccJerkMag-std()" "WALKING" 6 -0.0964999702982456
"fBodyBodyAccJerkMag-std()" "WALKING" 7 -0.022138358
"fBodyBodyAccJerkMag-std()" "WALKING" 8 -0.276436130125
"fBodyBodyAccJerkMag-std()" "WALKING" 9 -0.322337536730769
"fBodyBodyAccJerkMag-std()" "WALKING" 10 0.0502087634986792
"fBodyBodyAccJerkMag-std()" "WALKING" 11 -0.41744681559322
"fBodyBodyAccJerkMag-std()" "WALKING" 12 -0.013953908696
"fBodyBodyAccJerkMag-std()" "WALKING" 13 -0.113591923723684
"fBodyBodyAccJerkMag-std()" "WALKING" 14 -0.453426008983051
"fBodyBodyAccJerkMag-std()" "WALKING" 15 -0.342411927851852
"fBodyBodyAccJerkMag-std()" "WALKING" 16 -0.441447754509804
"fBodyBodyAccJerkMag-std()" "WALKING" 17 -0.211231860180328
"fBodyBodyAccJerkMag-std()" "WALKING" 18 -0.444453486071429
"fBodyBodyAccJerkMag-std()" "WALKING" 19 -0.0222869586038462
"fBodyBodyAccJerkMag-std()" "WALKING" 20 -0.0310650270227451
"fBodyBodyAccJerkMag-std()" "WALKING" 21 -0.0186734409634615
"fBodyBodyAccJerkMag-std()" "WALKING" 22 0.158286745226087
"fBodyBodyAccJerkMag-std()" "WALKING" 23 -0.0457372334118644
"fBodyBodyAccJerkMag-std()" "WALKING" 24 -0.40297998362069
"fBodyBodyAccJerkMag-std()" "WALKING" 25 -0.51900424972973
"fBodyBodyAccJerkMag-std()" "WALKING" 26 -0.268948465423729
"fBodyBodyAccJerkMag-std()" "WALKING" 27 -0.279732022017544
"fBodyBodyAccJerkMag-std()" "WALKING" 28 -0.436273009814815
"fBodyBodyAccJerkMag-std()" "WALKING" 29 -0.169506499226415
"fBodyBodyAccJerkMag-std()" "WALKING" 30 -0.366537416615385
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 1 -0.104052260726531
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 2 0.227480732542553
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 3 -0.159102288018367
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 4 -0.280426776955556
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 5 -0.089735699787234
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 6 0.15480886140625
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 7 0.107856840302128
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 8 0.134734731236842
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 9 0.0705526138333333
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 10 0.0380266696789474
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 11 -0.173661753717391
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 12 0.0420631251108696
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 13 -0.0709893839055319
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 14 0.194263424111111
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 15 0.1505077506
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 16 -0.0919623368021277
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 17 -0.236538515947826
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 18 -0.386565072363636
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 19 0.316346415348718
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 20 0.0790379799133333
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 21 0.06320531452
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 22 -0.118530349166667
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 23 0.2244805035
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 24 -0.0827554911536364
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 25 -0.502224768103448
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 26 -0.067941075972
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 27 -0.113625944990909
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 28 -0.0883598523695652
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 29 -0.0797714324854167
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 30 -0.133124304612577
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 1 -0.533059853773585
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 2 -0.2604238389625
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 3 -0.48060920220339
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 4 -0.497324087307692
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 5 -0.378616675957447
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 6 -0.177734840922353
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 7 -0.497441363137255
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 8 -0.379266499780488
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 9 -0.484935752040816
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 10 -0.334365043829787
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 11 -0.513703461481481
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 12 -0.346565141730769
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 13 -0.491090809090909
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 14 -0.409847649281481
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 15 -0.391313399375
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 16 -0.51993124
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 17 -0.437383107916667
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 18 -0.587926077068965
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 19 -0.43467125
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 20 -0.280450026862745
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 21 -0.47772185
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 22 -0.151299835619048
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 23 -0.454324844901961
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 24 -0.45964779779661
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 25 -0.703433692615385
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 26 -0.393715352181818
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 27 -0.473011558823529
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 28 -0.374495907647059
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 29 -0.280583556530612
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 30 -0.580878133230769
"fBodyBodyGyroJerkMag-mean()" "LAYING" 1 -0.9423669466
"fBodyBodyGyroJerkMag-mean()" "LAYING" 2 -0.990248702291667
"fBodyBodyGyroJerkMag-mean()" "LAYING" 3 -0.984278251290323
"fBodyBodyGyroJerkMag-mean()" "LAYING" 4 -0.983609073333333
"fBodyBodyGyroJerkMag-mean()" "LAYING" 5 -0.984618025769231
"fBodyBodyGyroJerkMag-mean()" "LAYING" 6 -0.953695957368421
"fBodyBodyGyroJerkMag-mean()" "LAYING" 7 -0.974117912115385
"fBodyBodyGyroJerkMag-mean()" "LAYING" 8 -0.968403945925926
"fBodyBodyGyroJerkMag-mean()" "LAYING" 9 -0.9558062546
"fBodyBodyGyroJerkMag-mean()" "LAYING" 10 -0.960976821551724
"fBodyBodyGyroJerkMag-mean()" "LAYING" 11 -0.985978837192982
"fBodyBodyGyroJerkMag-mean()" "LAYING" 12 -0.963949607166667
"fBodyBodyGyroJerkMag-mean()" "LAYING" 13 -0.978150814032258
"fBodyBodyGyroJerkMag-mean()" "LAYING" 14 -0.966455343137255
"fBodyBodyGyroJerkMag-mean()" "LAYING" 15 -0.975727853888889
"fBodyBodyGyroJerkMag-mean()" "LAYING" 16 -0.988695277714286
"fBodyBodyGyroJerkMag-mean()" "LAYING" 17 -0.982765526478873
"fBodyBodyGyroJerkMag-mean()" "LAYING" 18 -0.991901007538462
"fBodyBodyGyroJerkMag-mean()" "LAYING" 19 -0.981890470361446
"fBodyBodyGyroJerkMag-mean()" "LAYING" 20 -0.981119820588235
"fBodyBodyGyroJerkMag-mean()" "LAYING" 21 -0.982993315111111
"fBodyBodyGyroJerkMag-mean()" "LAYING" 22 -0.976638980972222
"fBodyBodyGyroJerkMag-mean()" "LAYING" 23 -0.981846854305556
"fBodyBodyGyroJerkMag-mean()" "LAYING" 24 -0.978596740694444
"fBodyBodyGyroJerkMag-mean()" "LAYING" 25 -0.96825160890411
"fBodyBodyGyroJerkMag-mean()" "LAYING" 26 -0.990430914078947
"fBodyBodyGyroJerkMag-mean()" "LAYING" 27 -0.993563778648649
"fBodyBodyGyroJerkMag-mean()" "LAYING" 28 -0.971830582375
"fBodyBodyGyroJerkMag-mean()" "LAYING" 29 -0.997617389275362
"fBodyBodyGyroJerkMag-mean()" "LAYING" 30 -0.977821335571429
"fBodyBodyGyroJerkMag-mean()" "SITTING" 1 -0.989797547234043
"fBodyBodyGyroJerkMag-mean()" "SITTING" 2 -0.989861950869565
"fBodyBodyGyroJerkMag-mean()" "SITTING" 3 -0.977898105576923
"fBodyBodyGyroJerkMag-mean()" "SITTING" 4 -0.9765477634
"fBodyBodyGyroJerkMag-mean()" "SITTING" 5 -0.971598370227273
"fBodyBodyGyroJerkMag-mean()" "SITTING" 6 -0.952034566
"fBodyBodyGyroJerkMag-mean()" "SITTING" 7 -0.978634991458333
"fBodyBodyGyroJerkMag-mean()" "SITTING" 8 -0.987730604130435
"fBodyBodyGyroJerkMag-mean()" "SITTING" 9 -0.9683155878
"fBodyBodyGyroJerkMag-mean()" "SITTING" 10 -0.992191529259259
"fBodyBodyGyroJerkMag-mean()" "SITTING" 11 -0.987255972641509
"fBodyBodyGyroJerkMag-mean()" "SITTING" 12 -0.97848445372549
"fBodyBodyGyroJerkMag-mean()" "SITTING" 13 -0.991723741632653
"fBodyBodyGyroJerkMag-mean()" "SITTING" 14 -0.987324239259259
"fBodyBodyGyroJerkMag-mean()" "SITTING" 15 -0.990180959322034
"fBodyBodyGyroJerkMag-mean()" "SITTING" 16 -0.989363136376812
"fBodyBodyGyroJerkMag-mean()" "SITTING" 17 -0.995204564375
"fBodyBodyGyroJerkMag-mean()" "SITTING" 18 -0.99480818754386
"fBodyBodyGyroJerkMag-mean()" "SITTING" 19 -0.986727418493151
"fBodyBodyGyroJerkMag-mean()" "SITTING" 20 -0.976108353787879
"fBodyBodyGyroJerkMag-mean()" "SITTING" 21 -0.990014272588235
"fBodyBodyGyroJerkMag-mean()" "SITTING" 22 -0.977775448387097
"fBodyBodyGyroJerkMag-mean()" "SITTING" 23 -0.980707211470588
"fBodyBodyGyroJerkMag-mean()" "SITTING" 24 -0.990854751176471
"fBodyBodyGyroJerkMag-mean()" "SITTING" 25 -0.991781701692308
"fBodyBodyGyroJerkMag-mean()" "SITTING" 26 -0.993985447564103
"fBodyBodyGyroJerkMag-mean()" "SITTING" 27 -0.992390264285714
"fBodyBodyGyroJerkMag-mean()" "SITTING" 28 -0.979465868888889
"fBodyBodyGyroJerkMag-mean()" "SITTING" 29 -0.995063049
"fBodyBodyGyroJerkMag-mean()" "SITTING" 30 -0.991750682096774
"fBodyBodyGyroJerkMag-mean()" "STANDING" 1 -0.994815376981132
"fBodyBodyGyroJerkMag-mean()" "STANDING" 2 -0.977849827407407
"fBodyBodyGyroJerkMag-mean()" "STANDING" 3 -0.960331717868852
"fBodyBodyGyroJerkMag-mean()" "STANDING" 4 -0.964471139464286
"fBodyBodyGyroJerkMag-mean()" "STANDING" 5 -0.952286438035714
"fBodyBodyGyroJerkMag-mean()" "STANDING" 6 -0.955425138245614
"fBodyBodyGyroJerkMag-mean()" "STANDING" 7 -0.973671168679245
"fBodyBodyGyroJerkMag-mean()" "STANDING" 8 -0.983709233333333
"fBodyBodyGyroJerkMag-mean()" "STANDING" 9 -0.967491628
"fBodyBodyGyroJerkMag-mean()" "STANDING" 10 -0.965614081363636
"fBodyBodyGyroJerkMag-mean()" "STANDING" 11 -0.992981019787234
"fBodyBodyGyroJerkMag-mean()" "STANDING" 12 -0.963059791967213
"fBodyBodyGyroJerkMag-mean()" "STANDING" 13 -0.977197403859649
"fBodyBodyGyroJerkMag-mean()" "STANDING" 14 -0.969175636833333
"fBodyBodyGyroJerkMag-mean()" "STANDING" 15 -0.983188091886792
"fBodyBodyGyroJerkMag-mean()" "STANDING" 16 -0.99117243
"fBodyBodyGyroJerkMag-mean()" "STANDING" 17 -0.992723939358974
"fBodyBodyGyroJerkMag-mean()" "STANDING" 18 -0.988960668767123
"fBodyBodyGyroJerkMag-mean()" "STANDING" 19 -0.984536610136986
"fBodyBodyGyroJerkMag-mean()" "STANDING" 20 -0.929600007123288
"fBodyBodyGyroJerkMag-mean()" "STANDING" 21 -0.976126760674157
"fBodyBodyGyroJerkMag-mean()" "STANDING" 22 -0.968377798253968
"fBodyBodyGyroJerkMag-mean()" "STANDING" 23 -0.972598810882353
"fBodyBodyGyroJerkMag-mean()" "STANDING" 24 -0.981119237826087
"fBodyBodyGyroJerkMag-mean()" "STANDING" 25 -0.98401783027027
"fBodyBodyGyroJerkMag-mean()" "STANDING" 26 -0.985762255540541
"fBodyBodyGyroJerkMag-mean()" "STANDING" 27 -0.98941848275
"fBodyBodyGyroJerkMag-mean()" "STANDING" 28 -0.958758576835443
"fBodyBodyGyroJerkMag-mean()" "STANDING" 29 -0.991672052
"fBodyBodyGyroJerkMag-mean()" "STANDING" 30 -0.959242165084746
"fBodyBodyGyroJerkMag-mean()" "WALKING" 1 -0.319308593778947
"fBodyBodyGyroJerkMag-mean()" "WALKING" 2 -0.583249293389831
"fBodyBodyGyroJerkMag-mean()" "WALKING" 3 -0.607751646034483
"fBodyBodyGyroJerkMag-mean()" "WALKING" 4 -0.724327420666667
"fBodyBodyGyroJerkMag-mean()" "WALKING" 5 -0.548053574821429
"fBodyBodyGyroJerkMag-mean()" "WALKING" 6 -0.366500534122807
"fBodyBodyGyroJerkMag-mean()" "WALKING" 7 -0.155339855862632
"fBodyBodyGyroJerkMag-mean()" "WALKING" 8 -0.473026230833333
"fBodyBodyGyroJerkMag-mean()" "WALKING" 9 -0.602581618269231
"fBodyBodyGyroJerkMag-mean()" "WALKING" 10 -0.515065335849057
"fBodyBodyGyroJerkMag-mean()" "WALKING" 11 -0.751914457457627
"fBodyBodyGyroJerkMag-mean()" "WALKING" 12 -0.5611764414
"fBodyBodyGyroJerkMag-mean()" "WALKING" 13 -0.338527133789474
"fBodyBodyGyroJerkMag-mean()" "WALKING" 14 -0.591036936101695
"fBodyBodyGyroJerkMag-mean()" "WALKING" 15 -0.645075178148148
"fBodyBodyGyroJerkMag-mean()" "WALKING" 16 -0.72068229
"fBodyBodyGyroJerkMag-mean()" "WALKING" 17 -0.582711859672131
"fBodyBodyGyroJerkMag-mean()" "WALKING" 18 -0.710596311071429
"fBodyBodyGyroJerkMag-mean()" "WALKING" 19 -0.262442822846154
"fBodyBodyGyroJerkMag-mean()" "WALKING" 20 -0.180365335498431
"fBodyBodyGyroJerkMag-mean()" "WALKING" 21 -0.4995972025
"fBodyBodyGyroJerkMag-mean()" "WALKING" 22 -0.553946121521739
"fBodyBodyGyroJerkMag-mean()" "WALKING" 23 0.146618569064407
"fBodyBodyGyroJerkMag-mean()" "WALKING" 24 -0.571594392068966
"fBodyBodyGyroJerkMag-mean()" "WALKING" 25 -0.770300895540541
"fBodyBodyGyroJerkMag-mean()" "WALKING" 26 -0.619461036101695
"fBodyBodyGyroJerkMag-mean()" "WALKING" 27 -0.623288199649123
"fBodyBodyGyroJerkMag-mean()" "WALKING" 28 -0.595965103703704
"fBodyBodyGyroJerkMag-mean()" "WALKING" 29 -0.628501115849057
"fBodyBodyGyroJerkMag-mean()" "WALKING" 30 -0.547621753230769
"fBodyBodyGyroJerkMag-mean()" "WALKING_DOWNSTAIRS" 1 -0.281963359177551
"fBodyBodyGyroJerkMag-mean()" "WALKING_DOWNSTAIRS" 2 -0.380175306489362
"fBodyBodyGyroJerkMag-mean()" "WALKING_DOWNSTAIRS" 3 -0.576277199387755
"fBodyBodyGyroJerkMag-mean()" "WALKING_DOWNSTAIRS" 4 -0.621752455777778
"fBodyBodyGyroJerkMag-mean()" "WALKING_DOWNSTAIRS" 5 -0.453697247021277
"fBodyBodyGyroJerkMag-mean()" "WALKING_DOWNSTAIRS" 6 -0.132705384364583
"fBodyBodyGyroJerkMag-mean()" "WALKING_DOWNSTAIRS" 7 -0.289096677191489
"fBodyBodyGyroJerkMag-mean()" "WALKING_DOWNSTAIRS" 8 -0.125179586744737
